id,parent,tipo,sku,nombre,old_stock,new_stock,new_status,old_status,manage,tipo_cambio
109,0,simple,745560722022,"GLUTA MAX GLUTAMINA MICRONISADA, 80 SERV. 400G (UNFLAVORED) IMPULSE",13,12,instock,instock,True,stock+/-
18195,18186,variation,703556204815,PROLIVE BIO5 BUTTER BLASTER DE 5 LBS IMPULSE,122,121,instock,instock,True,stock+/-
8556,0,simple,631656603118,TETOSTERONA BUSTER SIX STAR MUSCLETECH,14,13,instock,instock,True,stock+/-
18979,18977,variation,850044753857,PROTEINA DE 4.8 LB VAINILLA PRIMEVAL LABS,75,74,instock,instock,True,stock+/-
11830,0,simple,748927023848,CREATINA ON POWDER MICRONISADA,395,394,instock,instock,True,stock+/-
19087,19081,variation,748927060614,AMINO ENERGY SPARLING AE WATHERMELO OPTIMUN NUTRICION,511,505,instock,instock,True,stock+/-
19827,19826,variation,748927060133,GOLD STANDAR WHEY VAINILLA ICE CREAM 1.5 LBS 22 SERVING,6,5,outofstock,instock,True,stock+/-
19083,19081,variation,748927060621,AMINO ENERGY RTD SPANLING AE GRAPE OPTIMUN NUTRICION,335,347,instock,instock,True,stock+/-
20431,20430,variation,842595106619,C4 PERFORMANCE ENERGY 16OZ ARCTIC SNOW CONE,58,56,instock,instock,True,stock+/-
20476,20464,variation,842595133608,C4 PERFORMANCE ENERGY 16OZ HAWAIIAN PUNCH TROPIC JUICE,58,57,instock,instock,True,stock+/-
19280,19277,variation,810121057018,HIDRATACION TANGERINE 30M SERVING,20,19,instock,instock,True,stock+/-
18191,18186,variation,745560722176,PROLIVE BIO5 COOKIS AND CREAM DE 5LB IMPULSE,102,103,instock,instock,True,stock+/-
19737,19734,variation,810121056158,LIPOCIDE-IR JUCY GRAPPE-EVOGEN,18,17,instock,instock,True,stock+/-
14414,0,simple,612590415883,COLAGENO-HIDROLIZADO + VITAMINA C + ÁCIDO HIALURONICO – SABOR NARANJA – 30 SERV – LANDERFIT,114,112,instock,instock,True,stock+/-
128,0,simple,703556204808,COLAGENO DR. JOINT PROFESSIONAL JOINT SUPPORT TUTTI FRUTTI 52 SERV. IMPULSE,60,57,instock,instock,True,stock+/-
20409,11808,variation,891597006113,RTD CARNIVOR 500ML VAINILLA (MUSCLE MEDS),833,821,instock,instock,True,stock+/-
20408,11808,variation,891597006427,RTD CARNIVOR SALTED CARAMEL 500ML (MUSCLE MEDS),801,789,instock,instock,True,stock+/-
13114,0,simple,850026029925,CREATINA MONOHIDRATE 200 SERVING NUTREX,418,416,instock,instock,True,stock+/-
20447,20442,variation,842595131727,C4 PERFORMANCE 16OZ ELECTRIC SOUR APPLE,62,60,instock,instock,True,stock+/-
19057,19055,variation,860008634467,PROTEIN COOKIE PEANUT BUTTER,73,72,instock,instock,True,stock+/-
13154,0,simple,7500634000528,CREATINAMONOHIDRATADA 72 SERVING,56,55,instock,instock,True,stock+/-
18190,18186,variation,745560722145,PROLIVE BIO5 STRAWBERRY ICE CREAN 5 LBS IMPULSE,312,311,instock,instock,True,stock+/-
19086,19081,variation,748927062748,AMINO ENERGY SPARLING AE MANGO PINIAPLE LIMONADE OPTIMUN NUTRICION,378,388,instock,instock,True,stock+/-
20406,11808,variation,891597004034,RTD CARNIVOR 500ML CHOCOLATE (MUSCLE MEDS),778,765,instock,instock,True,stock+/-
20446,20442,variation,842595135541,C4 PERFORMANCE CHERRY BOMB FROST,57,56,instock,instock,True,stock+/-
8690,0,simple,853237000202,NUTREX LIPO-6 CLA 45CT NUTREX,5,4,outofstock,instock,True,stock+/-
18192,18186,variation,745560722152,PROLIVE BIO5 DE CHOCOLATE 5 LBS IMPULSE,332,333,instock,instock,True,stock+/-
20470,20464,variation,842595131253,C4 PERFORMANCE 16OZ CHERRY,91,85,instock,instock,True,stock+/-
20407,11808,variation,891597006137,RTD CARNIVOR 500ML FRUIT CEREAL (MUSCLE MEDS),756,744,instock,instock,True,stock+/-
